Tiempo,Referencia,Salida_Planta,z0,z1,z2,z3
9.632,4.316,3424.93,3.63876,-2.09925,-3.10552,-0.972
9.636,4.318,3427.61,3.63796,-2.1042,-3.10207,-0.9648
9.64,4.32,3430.3,3.63716,-2.10913,-3.09859,-0.9576
9.644,4.322,3432.99,3.63636,-2.11402,-3.09507,-0.9504
9.648,4.324,3435.67,3.63556,-2.11889,-3.09151,-0.9432
9.652,4.326,3438.36,3.63477,-2.12373,-3.08791,-0.936
9.656,4.328,3441.04,3.63399,-2.12854,-3.08429,-0.9288
9.66,4.33,3443.72,3.6332,-2.13331,-3.08062,-0.9216
9.664,4.332,3446.41,3.63243,-2.13806,-3.07692,-0.9144
9.668,4.334,3449.09,3.63165,-2.14278,-3.07318,-0.9072
9.672,4.336,3451.77,3.63088,-2.14747,-3.06941,-0.9
9.676,4.338,3454.45,3.63012,-2.15213,-3.0656,-0.8928
9.68,4.34,3457.13,3.62936,-2.15676,-3.06175,-0.8856
9.684,4.342,3459.81,3.6286,-2.16135,-3.05787,-0.8784
9.688,4.344,3462.49,3.62785,-2.16592,-3.05395,-0.8712
9.692,4.346,3465.17,3.6271,-2.17046,-3.04999,-0.864
9.696,4.348,3467.85,3.62636,-2.17496,-3.046,-0.8568
9.7,4.35,3470.52,3.62562,-2.17944,-3.04198,-0.8496
9.704,4.352,3473.2,3.62489,-2.18389,-3.03792,-0.8424
9.708,4.354,3475.88,3.62416,-2.1883,-3.03382,-0.8352
9.712,4.356,3478.55,3.62344,-2.19268,-3.02969,-0.828
9.716,4.358,3481.23,3.62272,-2.19704,-3.02552,-0.8208
9.72,4.36,3483.9,3.622,-2.20136,-3.02131,-0.8136
9.724,4.362,3486.57,3.6213,-2.20565,-3.01707,-0.8064
9.728,4.364,3489.25,3.62059,-2.2099,-3.0128,-0.7992
9.732,4.366,3491.92,3.6199,-2.21413,-3.00848,-0.792
9.736,4.368,3494.59,3.6192,-2.21833,-3.00414,-0.7848
9.74,4.37,3497.26,3.61852,-2.22249,-2.99975,-0.7776
9.744,4.372,3499.93,3.61783,-2.22662,-2.99533,-0.7704
9.748,4.374,3502.6,3.61716,-2.23073,-2.99088,-0.7632
9.752,4.376,3505.27,3.61649,-2.23479,-2.98639,-0.756
9.756,4.378,3507.94,3.61582,-2.23883,-2.98187,-0.7488
9.76,4.38,3510.61,3.61516,-2.24284,-2.97731,-0.7416
9.764,4.382,3513.28,3.61451,-2.24681,-2.97271,-0.7344
9.768,4.384,3515.94,3.61386,-2.25075,-2.96808,-0.7272
9.772,4.386,3518.61,3.61322,-2.25466,-2.96341,-0.72
9.776,4.388,3521.28,3.61258,-2.25854,-2.95871,-0.7128
9.78,4.39,3523.94,3.61195,-2.26238,-2.95398,-0.7056
9.784,4.392,3526.61,3.61133,-2.26619,-2.9492,-0.6984
9.788,4.394,3529.27,3.61071,-2.26997,-2.9444,-0.6912
9.792,4.396,3531.94,3.6101,-2.27372,-2.93955,-0.684
9.796,4.398,3534.6,3.60949,-2.27743,-2.93468,-0.6768
9.8,4.4,3537.26,3.60889,-2.28111,-2.92976,-0.6696
9.804,4.402,3539.93,3.6083,-2.28476,-2.92482,-0.6624
9.808,4.404,3542.59,3.60771,-2.28837,-2.91983,-0.6552
9.812,4.406,3545.25,3.60713,-2.29195,-2.91482,-0.648
9.816,4.408,3547.91,3.60656,-2.2955,-2.90976,-0.6408
9.82,4.41,3550.57,3.60599,-2.29902,-2.90468,-0.6336
9.824,4.412,3553.23,3.60543,-2.3025,-2.89955,-0.6264
9.828,4.414,3555.89,3.60488,-2.30594,-2.8944,-0.6192
9.832,4.416,3558.55,3.60433,-2.30936,-2.88921,-0.612
9.836,4.418,3561.21,3.60379,-2.31274,-2.88398,-0.6048
9.84,4.42,3563.86,3.60326,-2.31609,-2.87872,-0.5976
9.844,4.422,3566.52,3.60273,-2.3194,-2.87342,-0.5904
9.848,4.424,3569.18,3.60221,-2.32268,-2.86809,-0.5832
9.852,4.426,3571.83,3.6017,-2.32592,-2.86272,-0.576
9.856,4.428,3574.49,3.60119,-2.32914,-2.85732,-0.5688
9.86,4.43,3577.15,3.6007,-2.33231,-2.85189,-0.5616
9.864,4.432,3579.8,3.60021,-2.33546,-2.84642,-0.5544
9.868,4.434,3582.45,3.59972,-2.33856,-2.84091,-0.5472
9.872,4.436,3585.11,3.59925,-2.34164,-2.83538,-0.54
9.876,4.438,3587.76,3.59878,-2.34468,-2.8298,-0.5328
9.88,4.44,3590.42,3.59832,-2.34768,-2.82419,-0.5256
9.884,4.442,3593.07,3.59787,-2.35065,-2.81855,-0.5184
9.888,4.444,3595.72,3.59742,-2.35359,-2.81288,-0.5112
9.892,4.446,3598.37,3.59699,-2.35649,-2.80716,-0.504
9.896,4.448,3601.02,3.59656,-2.35936,-2.80142,-0.4968
9.9,4.45,3603.67,3.59614,-2.36219,-2.79564,-0.4896
9.904,4.452,3606.32,3.59572,-2.36498,-2.78983,-0.4824
9.908,4.454,3608.97,3.59532,-2.36774,-2.78398,-0.4752
9.912,4.456,3611.62,3.59492,-2.37047,-2.77809,-0.468
9.916,4.458,3614.27,3.59453,-2.37316,-2.77218,-0.4608
9.92,4.46,3616.92,3.59415,-2.37582,-2.76623,-0.4536
9.924,4.462,3619.57,3.59378,-2.37843,-2.76024,-0.4464
9.928,4.464,3622.22,3.59341,-2.38102,-2.75422,-0.4392
9.932,4.466,3624.87,3.59305,-2.38357,-2.74817,-0.432
9.936,4.468,3627.51,3.59271,-2.38608,-2.74208,-0.4248
9.94,4.47,3630.16,3.59237,-2.38856,-2.73596,-0.4176
9.944,4.472,3632.81,3.59204,-2.391,-2.7298,-0.4104
9.948,4.474,3635.45,3.59172,-2.3934,-2.72361,-0.4032
9.952,4.476,3638.1,3.5914,-2.39577,-2.71739,-0.396
9.956,4.478,3640.75,3.5911,-2.3981,-2.71113,-0.3888
9.96,4.48,3643.39,3.5908,-2.4004,-2.70484,-0.3816
9.964,4.482,3646.03,3.59052,-2.40266,-2.69852,-0.3744
9.968,4.484,3648.68,3.59024,-2.40489,-2.69216,-0.3672
9.972,4.486,3651.32,3.58997,-2.40707,-2.68577,-0.36
9.976,4.488,3653.97,3.58971,-2.40923,-2.67934,-0.3528
9.98,4.49,3656.61,3.58946,-2.41134,-2.67288,-0.3456
9.984,4.492,3659.25,3.58922,-2.41342,-2.66639,-0.3384
9.988,4.494,3661.9,3.58899,-2.41546,-2.65986,-0.3312
9.992,4.496,3664.54,3.58876,-2.41746,-2.6533,-0.324
9.996,4.498,3667.18,3.58855,-2.41943,-2.6467,-0.3168
